timestamp,pm1_standard,pm25_standard,pm10_standard,Temperature,Gas,Humidity,Pressure,Altitude
2026-02-20 16:50:56,1,3,5,23.9409375,439496,31.61031420370695,1004.5920363573409,72.33412103218714
2026-02-20 16:50:57,1,3,4,23.9133984375,442368,31.742130013465612,1004.572793348167,72.49545058048845
2026-02-20 16:50:58,1,3,4,23.8721875,442079,31.888975104703956,1004.5474756566775,72.70771286474076
2026-02-20 16:50:59,1,3,4,23.82765625,444986,31.976464289401765,1004.5368805245015,72.7965432191517
2026-02-20 16:51:00,1,3,4,23.803828125,442657,32.04968557202012,1004.5204876992705,72.93398334632218
2026-02-20 16:51:01,1,3,4,23.77609375,440353,32.28422574113202,1004.5076769370847,73.04139213538353
2026-02-20 16:51:02,1,3,4,23.7352734375,442079,32.6529883437023,1004.4863859185078,73.21990407098129
2026-02-20 16:51:03,1,2,3,23.6969921875,444693,32.909143486214376,1004.4795170627928,73.27749580344054
2026-02-20 16:51:04,1,2,3,23.6555859375,445278,32.99201777133728,1004.4673840162342,73.37922577883481
2026-02-20 16:51:05,1,2,3,23.6157421875,446159,32.9883980306607,1004.4663353045444,73.38801878730769
2026-02-20 16:51:06,1,2,2,23.581171875,451215,32.93111841751012,1004.4640013832324,73.40758776709019
2026-02-20 16:51:07,1,2,2,23.5594921875,449120,32.83716502371101,1004.4613593109003,73.42974051212008
2026-02-20 16:51:08,1,2,2,23.53625,452725,32.77016882940606,1004.4628537971547,73.41720982253287
2026-02-20 16:51:09,1,1,1,23.488984375,457313,32.701044515530995,1004.4662122770227,73.38905032206212
2026-02-20 16:51:10,1,1,1,23.3532421875,457932,32.516063702048356,1004.4728848762185,73.33310349256595
2026-02-20 16:51:11,1,1,1,23.1755078125,462627,32.2738139307655,1004.4730384048821,73.33181622532798
2026-02-20 16:51:12,1,1,1,22.981171875,465490,31.976934206510965,1004.4789069561015,73.28261124168755
2026-02-20 16:51:13,1,1,1,22.792890625,471654,31.697486720608797,1004.4880423551688,73.20601577092711
2026-02-20 16:51:14,1,1,1,22.5954296875,474298,31.417985048260743,1004.4899979540694,73.18961918575957
2026-02-20 16:51:15,0,1,1,22.4274609375,472642,31.168447863641973,1004.4908026558809,73.18287222598768
2026-02-20 16:51:16,0,1,1,22.25734375,479676,30.951282490153254,1004.5030592177654,73.08010857684444
2026-02-20 16:51:17,0,1,1,22.0680859375,480698,30.75956174523816,1004.4964215730073,73.13576097420976
2026-02-20 16:51:18,0,1,1,21.9157421875,483445,30.581966952443405,1004.5096730114253,73.02465645180696
2026-02-20 16:51:19,0,1,1,21.7540234375,484137,30.425127500161153,1004.507006358286,73.04701447440166
2026-02-20 16:51:20,0,1,1,21.5817578125,490096,30.325949032933195,1004.510054134812,73.02146100253869
2026-02-20 16:51:21,0,1,1,21.417890625,490807,30.2487833259994,1004.5102714132794,73.01963927714641
2026-02-20 16:51:22,0,1,1,21.26359375,493671,30.18837744441903,1004.5113419211787,73.01066383454092
2026-02-20 16:51:23,0,1,1,21.134296875,490807,30.15653851090082,1004.515721044227,72.97394810242226
2026-02-20 16:51:24,0,1,1,21.0251171875,489034,30.179248772780483,1004.5253227415342,72.89344537256379
2026-02-20 16:51:25,0,1,1,20.936640625,492952,30.21953203008794,1004.5209401986119,72.93018949347959
2026-02-20 16:51:26,0,1,1,20.84484375,492952,30.333603785785314,1004.5227148269955,72.9153106367029
2026-02-20 16:51:27,0,1,1,20.7548046875,496205,30.45847415588183,1004.5257343461942,72.88999440301247
2026-02-20 16:51:28,0,1,1,20.657734375,497664,30.593436554130477,1004.5134770643464,72.99276221025906
2026-02-20 16:51:29,0,1,1,20.5403515625,500609,30.72149236264215,1004.5123592938088,73.00213390031718
2026-02-20 16:51:30,0,1,1,20.428828125,503589,30.844805997134365,1004.5143401705463,72.98552570056769
2026-02-20 16:51:31,0,1,1,20.338203125,504715,30.964630578197053,1004.5094688653855,73.02636807195711
2026-02-20 16:51:32,0,1,1,20.2301953125,507364,31.083065733178678,1004.5055041616985,73.05960936392056
2026-02-20 16:51:34,0,1,1,20.120625,509656,31.196116107516197,1004.4988497371259,73.11540233969463
2026-02-20 16:51:35,0,1,1,20.01515625,513913,31.29360791942981,1004.4973910557399,73.12763246424815
2026-02-20 16:51:36,0,1,1,19.9227734375,516265,31.402892201435044,1004.4860242915519,73.22293611433005
2026-02-20 16:51:37,0,0,0,19.8411328125,516265,31.513142846856326,1004.4877275308015,73.20865539670386
2026-02-20 16:51:38,0,0,0,19.770625,514694,31.640391756290988,1004.4880274901228,73.20614040598349
2026-02-20 16:51:39,0,0,0,19.6895703125,517054,31.756160880379575,1004.4889834438312,73.1981252742044
2026-02-20 16:51:40,0,0,0,19.6063671875,520233,31.86647653849634,1004.4829152622997,73.2490036529689
2026-02-20 16:51:41,0,0,0,19.5301953125,520633,31.972111873422623,1004.4802950448807,73.27097281793617
2026-02-20 16:51:42,0,0,0,19.446015625,523452,32.066428424924766,1004.4876526987093,73.2092828219364
2026-02-20 16:51:43,0,0,0,19.375703125,526711,32.151281303645476,1004.4898409197583,73.19093582823963
2026-02-20 16:51:44,0,0,0,19.2977734375,525892,32.21946706334018,1004.4925763523488,73.16800082132418
2026-02-20 16:51:45,0,0,0,19.2071484375,528768,32.31868897897186,1004.4990296766082,73.11389366148133
2026-02-20 16:51:46,0,1,1,19.146796875,529182,32.42056433545651,1004.4961381381164,73.13813740075288
2026-02-20 16:51:47,0,1,1,19.092109375,532094,32.5337016020942,1004.4960878274157,73.13855922496691
2026-02-20 16:51:48,0,1,1,19.0196484375,536310,32.634647664110204,1004.5046123751084,73.0670863908966
2026-02-20 16:51:49,0,1,1,18.9508984375,533352,32.74669786307667,1004.5042675305507,73.0699776805581
2026-02-20 16:51:50,0,1,1,18.8950390625,533772,32.85993481862154,1004.5055470218526,73.05925001066865
2026-02-20 16:51:51,0,1,1,18.84640625,536735,32.995367719932005,1004.5089579208249,73.03065198193137
2026-02-20 16:51:52,0,1,1,18.7946484375,534615,33.15215241814042,1004.5053916539553,73.06055266489952
2026-02-20 16:51:53,0,1,1,18.7462109375,534615,33.30399079906382,1004.5107905180678,73.01528695403468
2026-02-20 16:51:54,0,1,1,18.702265625,536310,33.477925218401495,1004.5170605364956,72.96271746893356
2026-02-20 16:51:55,0,1,1,18.66984375,541459,33.701648298214856,1004.5125893079622,73.00020539884282
2026-02-20 16:51:56,0,1,1,18.6458203125,538443,33.94807278835761,1004.5072098351754,73.04530846122034
2026-02-20 16:51:57,0,1,1,18.627265625,538443,34.18455363501338,1004.5043641475122,73.0691676122407
2026-02-20 16:51:58,0,1,1,18.6044140625,541892,34.39389467964819,1004.5026428738779,73.08359934475997
2026-02-20 16:51:59,0,1,1,18.57765625,541892,34.60316784493445,1004.5027055934789,73.08307348234557
2026-02-20 16:52:00,0,1,1,18.540546875,544508,34.77371430954433,1004.4986816240994,73.11681186079176
2026-02-20 16:52:01,1,1,1,18.5020703125,544946,34.884448206191024,1004.4956964219122,73.14184091945033
2026-02-20 16:52:02,1,1,1,18.4633984375,544946,34.94079398092629,1004.502447662939,73.08523605967531
2026-02-20 16:52:03,1,1,1,18.4216015625,546266,34.97509300488032,1004.5005454224698,73.10118510432476
2026-02-20 16:52:04,1,2,2,18.361640625,546266,34.996852700956026,1004.5065023625482,73.05124013177254
2026-02-20 16:52:05,1,2,2,18.2872265625,553865,35.02274264009576,1004.5097986224469,73.02360329238044
2026-02-20 16:52:06,1,2,2,18.206953125,553865,35.57721437996113,1004.5165768955338,72.96677243261934
2026-02-20 16:52:07,1,2,2,18.1372265625,551608,35.625436856846086,1004.5143318402057,72.98559554431144
2026-02-20 16:52:08,1,2,2,18.085078125,555228,35.65888997751185,1004.5267247872792,72.88169036657739
2026-02-20 16:52:09,1,2,2,18.056171875,560748,35.672623470059264,1004.5314768756258,72.84184809423513
2026-02-20 16:52:10,1,2,2,18.042109375,559821,35.44190485492761,1004.5328349725222,72.83046161965505
2026-02-20 16:52:11,1,2,2,18.0317578125,558896,35.632110933564896,1004.5421528823841,72.7523392945382
2026-02-20 16:52:12,1,2,2,18.0301953125,560284,35.58278926783802,1004.5512515562153,72.67605563329269
2026-02-20 16:52:13,1,2,2,18.031171875,563081,35.577415953053745,1004.5562604786392,72.6340608573522
2026-02-20 16:52:14,1,2,2,18.033515625,565906,35.35926757523102,1004.5635842512653,72.57265869620109
2026-02-20 16:52:15,1,2,2,18.0520703125,565906,35.306423869788766,1004.558088598661,72.61873395214636
2026-02-20 16:52:16,1,2,2,18.068671875,566379,35.36794301403386,1004.5593513876552,72.60814677905537
2026-02-20 16:52:17,1,2,2,18.0860546875,565433,35.391360894600034,1004.5619357165008,72.58647990159974
2026-02-20 16:52:18,1,2,2,18.1063671875,568759,35.33866418128527,1004.571156799118,72.50917119653562
2026-02-20 16:52:19,1,2,2,18.131171875,569237,35.39004126833845,1004.5745579253379,72.48065661345898
2026-02-20 16:52:20,1,2,2,18.1591015625,569237,35.63292048499214,1004.5748566917656,72.4781517997995
2026-02-20 16:52:21,1,2,2,18.178046875,569237,35.62373607626003,1004.5800800380604,72.43436013237378
2026-02-20 16:52:22,1,2,2,18.1903515625,573093,35.51012680057739,1004.5740603395171,72.48482830092553
2026-02-20 16:52:23,1,2,2,18.18234375,570677,35.55855446057597,1004.5789635925743,72.44372021033035
2026-02-20 16:52:24,1,2,2,18.1704296875,576020,35.6667670681838,1004.5789315839095,72.4439885653385
2026-02-20 16:52:25,1,2,2,18.152265625,577494,35.66509005856879,1004.5800644732994,72.43449062447137
2026-02-20 16:52:26,1,2,2,18.1243359375,575041,35.66797919629938,1004.5747306979607,72.47920811320105
2026-02-20 16:52:27,1,2,2,18.099921875,576020,35.67119314919636,1004.5787018702126,72.44591444470731
2026-02-20 16:52:28,1,1,2,18.0809765625,577494,35.691314142672134,1004.5785062822324,72.44755422033792
2026-02-20 16:52:29,1,1,2,18.0411328125,576020,35.72591256633446,1004.5781590063151,72.45046572189625
2026-02-20 16:52:30,1,1,2,17.996796875,578481,35.6944811982647,1004.5802644364568,72.43281417022664
2026-02-20 16:52:31,1,1,2,17.9579296875,578976,35.68543022505554,1004.5765232856389,72.46417933365815
2026-02-20 16:52:32,1,1,2,17.9149609375,578481,35.69786878348401,1004.5691853972507,72.52569919943419
2026-02-20 16:52:33,1,1,2,17.8704296875,578976,35.61179658042992,1004.5692583176601,72.52508784277474
2026-02-20 16:52:34,1,1,2,17.81359375,578481,35.69946166940642,1004.5635789081637,72.57270349238047
2026-02-20 16:52:35,1,1,2,17.75890625,579968,35.716289324088656,1004.558170853494,72.61804433054357
2026-02-20 16:52:36,1,1,2,17.7098828125,578976,35.903189930656055,1004.5589900319147,72.61117637022241
2026-02-20 16:52:37,1,1,2,17.650703125,578481,35.919610708444914,1004.556009923138,72.63616150916312
