1775260237.1123831,13210.0
1775260247.2108133,13336.0
1775260257.3082657,13456.0
1775260267.4054751,13571.0
1775260276.493181,13690.0
1775260286.5893328,13821.0
1775260296.6851177,13940.0
1775260306.7801955,14071.0
1775260316.8763611,14182.0
1775260326.9722645,14296.0
1775260337.0683525,14416.0
1775260347.1646705,14545.0
1775260357.2614899,14678.0
