1775259759.531017,4749.0
1775259769.627965,4980.0
1775259779.7247696,5206.0
1775259789.8228686,5435.0
1775259798.9102535,5653.0
1775259809.0090153,5877.0
1775259819.10671,6140.0
1775259829.205347,6409.0
1775259839.3040187,6658.0
1775259849.400827,6913.0
1775259859.4982007,7176.0
1775259869.595749,7384.0
1775259879.6934624,7627.0
