timestamp,pm1_standard,pm25_standard,pm10_standard,Temperature,Gas,Humidity,Pressure,Altitude
2026-02-27 14:21:52,0,0,0,22.988203125,41338,54.391225913296374,1008.0089278236538,43.72717247508572
2026-02-27 14:21:53,0,0,0,22.995625,43124,54.32827683148031,1008.0099325631322,43.71877213569926
2026-02-27 14:21:54,0,0,1,23.0024609375,44688,54.25248619633311,1008.008215161554,43.73313084317001
2026-02-27 14:21:55,0,0,1,23.0091015625,46420,54.208644576660326,1008.0180718768574,43.65072191170122
2026-02-27 14:21:56,0,0,1,23.0141796875,47740,54.16460289918148,1008.0201027071327,43.63374285237371
2026-02-27 14:21:57,0,0,1,23.0180859375,49315,54.1204138945591,1008.0149874760315,43.67650955769939
2026-02-27 14:21:58,0,0,1,23.0227734375,50841,54.089110676924555,1008.0146361072885,43.679447238553216
2026-02-27 14:21:59,0,0,1,23.027265625,52335,54.057786169905754,1008.0122425852459,43.69945872727142
2026-02-27 14:22:00,0,0,1,23.0329296875,53953,54.007473199797836,1008.0152928789392,43.67395618305356
2026-02-27 14:22:01,0,0,0,23.03625,55343,54.00153465644705,1008.0091572891573,43.72525397905049
2026-02-27 14:22:02,0,0,0,23.0378125,56692,53.96983180287046,1008.0050684169506,43.759439933642376
2026-02-27 14:22:03,0,0,0,23.0409375,58068,53.91282160989306,1008.0054012290282,43.75665737768108
2026-02-27 14:22:04,0,0,1,23.045625,59512,53.8943092796655,1007.9965385920192,43.83075585423502
2026-02-27 14:22:05,0,0,1,23.0508984375,60897,53.875876891503474,1007.9886955511963,43.89633016076992
2026-02-27 14:22:06,0,0,1,23.0563671875,62301,53.87022901830725,1007.9948095501496,43.84521203847797
2026-02-27 14:22:07,0,0,1,23.0606640625,63626,53.85804632305311,1007.9954795180569,43.83961056416017
2026-02-27 14:22:08,0,0,1,23.0641796875,64858,53.83938219333899,1007.9913852819376,43.87384174114362
2026-02-27 14:22:09,0,0,1,23.0696484375,66243,53.83373516322328,1007.9940946968451,43.85118879439401
2026-02-27 14:22:10,0,0,1,23.0735546875,67471,53.82787954802534,1007.9957867663043,43.83704172098006
2026-02-27 14:22:11,0,0,0,23.0778515625,68408,53.83483098953072,1007.9964564293181,43.83144280021459
2026-02-27 14:22:12,0,0,0,23.0825390625,69486,53.86734813381421,1007.9961036441098,43.834392367589565
2026-02-27 14:22:13,0,0,0,23.0876171875,70898,53.919064095476145,1007.9998351206076,43.80319427271664
2026-02-27 14:22:14,0,0,0,23.091328125,72368,53.951466000029,1007.9977825044703,43.82035575553622
2026-02-27 14:22:15,0,0,0,23.095625,73576,53.94565947177912,1008.0018564063789,43.78629476401184
2026-02-27 14:22:16,0,0,0,23.1003125,74892,53.95266842379131,1007.9998009929222,43.80347960673829
2026-02-27 14:22:17,0,0,0,23.105390625,75910,53.934203640735696,1008.0052344994834,43.75805136031758
2026-02-27 14:22:18,0,0,0,23.1094921875,77098,53.921990498065774,1008.008968345348,43.72683368466175
2026-02-27 14:22:19,0,0,0,23.11359375,78251,53.897017684036285,1008.0092975202716,43.72408154662683
2026-02-27 14:22:20,0,0,0,23.1175,79288,53.88478056915232,1008.0075843684348,43.73840473048892
2026-02-27 14:22:21,0,0,0,23.1200390625,80045,53.86598227251661,1008.0103010346231,43.71569145266254
